Region,Country,Gateway,cabinndclass,Metric,SubMetric,Values,Month
AUSASIA,Italy,BHX,F,Passenger,VTL(%),7,20170101
AUSASIA,Italy,BHX,F,ATV,Forecast,303.6,20170101
AUSASIA,Italy,BHX,F,ATV,BGT,315.6,20170101
AUSASIA,Italy,BHX,F,ATV,VTB(%),13,20170101
AUSASIA,Italy,BHX,F,ATV,VTL(%),4,20170101
AUSASIA,Italy,BHX,F,Revenue,Forecast,121,20170101
AUSASIA,Italy,BHX,F,Revenue,BGT,175.3,20170101
AUSASIA,Italy,BHX,F,Revenue,VTB(%),13,20170101
AUSASIA,Italy,BHX,F,Revenue,VTL(%),4,20170101
AUSASIA,Italy,BHX,F,SAmarketShare(%),CY(%),5.49,20170101
AUSASIA,Italy,BHX,F,SAmarketShare(%),VTL(pts),2.16,20170101
AUSASIA,Italy,BHX,F,RASK,CY,2351,20170101
AUSASIA,Italy,BHX,F,RASK,VTL,4,20170101
AUSASIA,Italy,BHX,F,ASK,CY,2,20170101
AUSASIA,Italy,BHX,F,ASK,V.LY,5.4,20170101
AUSASIA,Italy,BHX,F,Yield,CY,6.1,20170101
AUSASIA,Italy,BHX,F,Yield,VTL,9,20170101
AUSASIA,Italy,BHX,F,LoadFactor,CY,66,20170101
AUSASIA,Italy,BHX,F,LoadFactor,VTL,1.36,20170101
AUSASIA,Italy,BHX,J,Bookings,CY,0.15,20170101
AUSASIA,Italy,BHX,J,Bookings,VTL(%),23,20170101
AUSASIA,Italy,BHX,J,Bookings,TKT(%),68,20170101
AUSASIA,Italy,BHX,J,Passenger,Forecast,0.42,20170101
AUSASIA,Italy,BHX,J,Passenger,BGT,0.25,20170101
AUSASIA,Italy,BHX,J,Passenger,VTB(%),5,20170101
AUSASIA,Italy,BHX,J,Passenger,VTL(%),5,20170101
AUSASIA,Italy,BHX,J,ATV,Forecast,302.6,20170101
AUSASIA,Italy,BHX,J,ATV,BGT,333.6,20170101
AUSASIA,Italy,BHX,J,ATV,VTB(%),11,20170101
AUSASIA,Italy,BHX,J,ATV,VTL(%),8,20170101
AUSASIA,Italy,BHX,J,Revenue,Forecast,123,20170101
AUSASIA,Italy,BHX,J,Revenue,BGT,145.3,20170101
AUSASIA,Italy,BHX,J,Revenue,VTB(%),11,20170101
AUSASIA,Italy,BHX,J,Revenue,VTL(%),5,20170101
AUSASIA,Italy,BHX,J,SAmarketShare(%),CY(%),5.49,20170101
AUSASIA,Italy,BHX,J,SAmarketShare(%),VTL(pts),3.56,20170101
AUSASIA,Italy,BHX,J,RASK,CY,2364,20170101
AUSASIA,Italy,BHX,J,RASK,VTL,4,20170101
AUSASIA,Italy,BHX,J,ASK,CY,3,20170101
AUSASIA,Italy,BHX,J,ASK,V.LY,6.5,20170101
AUSASIA,Italy,BHX,J,Yield,CY,6.2,20170101
AUSASIA,Italy,BHX,J,Yield,VTL,7,20170101
AUSASIA,Italy,BHX,J,LoadFactor,CY,56,20170101
AUSASIA,Italy,BHX,J,LoadFactor,VTL,1.2,20170101
AUSASIA,Italy,BHX,Y,Bookings,CY,0.21,20170101
AUSASIA,Italy,BHX,Y,Bookings,VTL(%),24,20170101
AUSASIA,Italy,BHX,Y,Bookings,TKT(%),96,20170101
AUSASIA,Italy,BHX,Y,Passenger,Forecast,0.23,20170101
AUSASIA,Italy,BHX,Y,Passenger,BGT,0.25,20170101
AUSASIA,Italy,BHX,Y,Passenger,VTB(%),3,20170101
AUSASIA,Italy,BHX,Y,Passenger,VTL(%),8,20170101
AUSASIA,Italy,BHX,Y,ATV,Forecast,305.2,20170101
AUSASIA,Italy,BHX,Y,ATV,BGT,371.5,20170101
AUSASIA,Italy,BHX,Y,ATV,VTB(%),11,20170101
AUSASIA,Italy,BHX,Y,ATV,VTL(%),6,20170101
AUSASIA,Italy,BHX,Y,Revenue,Forecast,132,20170101
AUSASIA,Italy,BHX,Y,Revenue,BGT,123.6,20170101
AUSASIA,Italy,BHX,Y,Revenue,VTB(%),13,20170101
AUSASIA,Italy,BHX,Y,Revenue,VTL(%),2,20170101
AUSASIA,Italy,BHX,Y,SAmarketShare(%),CY(%),5.23,20170101
AUSASIA,Italy,BHX,Y,SAmarketShare(%),VTL(pts),3.12,20170101
AUSASIA,Italy,BHX,Y,RASK,CY,2465,20170101
AUSASIA,Italy,BHX,Y,RASK,VTL,4,20170101
AUSASIA,Italy,BHX,Y,ASK,CY,2,20170101
AUSASIA,Italy,BHX,Y,ASK,V.LY,6.2,20170101
AUSASIA,Italy,BHX,Y,Yield,CY,6.3,20170101
AUSASIA,Italy,BHX,Y,Yield,VTL,9,20170101
AUSASIA,Italy,BHX,Y,LoadFactor,CY,86,20170101
AUSASIA,Italy,BHX,Y,LoadFactor,VTL,1.23,20170101
AUSASIA,sweden,LHR,F,Bookings,CY,0.23,20170101
AUSASIA,sweden,LHR,F,Bookings,VTL(%),45,20170101
AUSASIA,sweden,LHR,F,Bookings,TKT(%),88,20170101
AUSASIA,sweden,LHR,F,Passenger,Forecast,0.32,20170101
AUSASIA,sweden,LHR,F,Passenger,BGT,0.36,20170101
AUSASIA,sweden,LHR,F,Passenger,VTB(%),7,20170101
AUSASIA,sweden,LHR,F,Passenger,VTL(%),7,20170101
AUSASIA,sweden,LHR,F,ATV,Forecast,312.5,20170101
AUSASIA,sweden,LHR,F,ATV,BGT,359.6,20170101
AUSASIA,sweden,LHR,F,ATV,VTB(%),9,20170101
AUSASIA,sweden,LHR,F,ATV,VTL(%),5,20170101
AUSASIA,sweden,LHR,F,Revenue,Forecast,135,20170101
AUSASIA,sweden,LHR,F,Revenue,BGT,154.3,20170101
AUSASIA,sweden,LHR,F,Revenue,VTB(%),12,20170101
AUSASIA,sweden,LHR,F,Revenue,VTL(%),4,20170101
AUSASIA,sweden,LHR,F,SAmarketShare(%),CY(%),5.36,20170101
AUSASIA,sweden,LHR,F,SAmarketShare(%),VTL(pts),3.63,20170101
AUSASIA,sweden,LHR,F,RASK,CY,2456,20170101
AUSASIA,sweden,LHR,F,RASK,VTL,5,20170101
AUSASIA,sweden,LHR,F,ASK,CY,3,20170101
AUSASIA,sweden,LHR,F,ASK,V.LY,6.5,20170101
AUSASIA,sweden,LHR,F,Yield,CY,6.6,20170101
AUSASIA,sweden,LHR,F,Yield,VTL,8,20170101
AUSASIA,sweden,LHR,F,LoadFactor,CY,75,20170101
AUSASIA,sweden,LHR,F,LoadFactor,VTL,1.26,20170101
AUSASIA,sweden,LHR,J,Bookings,CY,0.21,20170101
AUSASIA,sweden,LHR,J,Bookings,VTL(%),21,20170101
AUSASIA,sweden,LHR,J,Bookings,TKT(%),58,20170101
AUSASIA,sweden,LHR,J,Passenger,Forecast,0.25,20170101
AUSASIA,sweden,LHR,J,Passenger,BGT,0.23,20170101
AUSASIA,sweden,LHR,J,Passenger,VTB(%),6,20170101
AUSASIA,sweden,LHR,J,Passenger,VTL(%),6,20170101
AUSASIA,sweden,LHR,J,ATV,Forecast,302.9,20170101
AUSASIA,sweden,LHR,J,ATV,BGT,352.3,20170101
AUSASIA,sweden,LHR,J,ATV,VTB(%),10,20170101
AUSASIA,sweden,LHR,J,ATV,VTL(%),6,20170101
AUSASIA,sweden,LHR,J,Revenue,Forecast,136,20170101
AUSASIA,sweden,LHR,J,Revenue,BGT,124.3,20170101
AUSASIA,sweden,LHR,J,Revenue,VTB(%),10,20170101
AUSASIA,sweden,LHR,J,Revenue,VTL(%),6,20170101
AUSASIA,sweden,LHR,J,SAmarketShare(%),CY(%),4.99,20170101
AUSASIA,sweden,LHR,J,SAmarketShare(%),VTL(pts),3.98,20170101
AUSASIA,sweden,LHR,J,RASK,CY,2179,20170101
AUSASIA,sweden,LHR,J,RASK,VTL,3,20170101
AUSASIA,sweden,LHR,J,ASK,CY,2,20170101
AUSASIA,sweden,LHR,J,ASK,V.LY,6.5,20170101
AUSASIA,sweden,LHR,J,Yield,CY,6.5,20170101
AUSASIA,sweden,LHR,J,Yield,VTL,9,20170101
AUSASIA,sweden,LHR,J,LoadFactor,CY,66,20170101
AUSASIA,sweden,LHR,J,LoadFactor,VTL,1.32,20170101
AUSASIA,sweden,LHR,Y,Bookings,CY,0.15,20170101
AUSASIA,sweden,LHR,Y,Bookings,VTL(%),23,20170101
AUSASIA,sweden,LHR,Y,Bookings,TKT(%),68,20170101
AUSASIA,sweden,LHR,Y,Passenger,Forecast,0.42,20170101
AUSASIA,sweden,LHR,Y,Passenger,BGT,0.25,20170101
AUSASIA,sweden,LHR,Y,Passenger,VTB(%),5,20170101
AUSASIA,sweden,LHR,Y,Passenger,VTL(%),5,20170101
AUSASIA,sweden,LHR,Y,ATV,Forecast,302.6,20170101
AUSASIA,sweden,LHR,Y,ATV,BGT,333.6,20170101
AUSASIA,sweden,LHR,Y,ATV,VTB(%),11,20170101
AUSASIA,sweden,LHR,Y,ATV,VTL(%),8,20170101
AUSASIA,sweden,LHR,Y,Revenue,Forecast,123,20170101
AUSASIA,sweden,LHR,Y,Revenue,BGT,145.3,20170101
AUSASIA,sweden,LHR,Y,Revenue,VTB(%),11,20170101
AUSASIA,sweden,LHR,Y,Revenue,VTL(%),5,20170101
AUSASIA,sweden,LHR,Y,SAmarketShare(%),CY(%),5.49,20170101
AUSASIA,sweden,LHR,Y,SAmarketShare(%),VTL(pts),3.56,20170101
AUSASIA,sweden,LHR,Y,RASK,CY,2364,20170101
AUSASIA,sweden,LHR,Y,RASK,VTL,4,20170101
AUSASIA,sweden,LHR,Y,ASK,CY,3,20170101
AUSASIA,sweden,LHR,Y,ASK,V.LY,6.5,20170101
AUSASIA,sweden,LHR,Y,Yield,CY,6.2,20170101
AUSASIA,sweden,LHR,Y,Yield,VTL,7,20170101
AUSASIA,sweden,LHR,Y,LoadFactor,CY,56,20170101
AUSASIA,sweden,LHR,Y,LoadFactor,VTL,1.2,20170101
AUSASIA,sweden,MAN,F,Bookings,CY,0.18,20170101
AUSASIA,sweden,MAN,F,Bookings,VTL(%),26,20170101
AUSASIA,sweden,MAN,F,Bookings,TKT(%),78,20170101
AUSASIA,sweden,MAN,F,Passenger,Forecast,0.32,20170101
AUSASIA,sweden,MAN,F,Passenger,BGT,0.36,20170101
AUSASIA,sweden,MAN,F,Passenger,VTB(%),4,20170101
AUSASIA,sweden,MAN,F,Passenger,VTL(%),7,20170101
AUSASIA,sweden,MAN,F,ATV,Forecast,303.6,20170101
AUSASIA,sweden,MAN,F,ATV,BGT,315.6,20170101
AUSASIA,sweden,MAN,F,ATV,VTB(%),13,20170101
AUSASIA,sweden,MAN,F,ATV,VTL(%),4,20170101
AUSASIA,sweden,MAN,F,Revenue,Forecast,121,20170101
AUSASIA,sweden,MAN,F,Revenue,BGT,175.3,20170101
AUSASIA,sweden,MAN,F,Revenue,VTB(%),13,20170101
AUSASIA,sweden,MAN,F,Revenue,VTL(%),4,20170101
AUSASIA,sweden,MAN,F,SAmarketShare(%),CY(%),5.49,20170101
AUSASIA,sweden,MAN,F,SAmarketShare(%),VTL(pts),2.16,20170101
AUSASIA,sweden,MAN,F,RASK,CY,2351,20170101
AUSASIA,sweden,MAN,F,RASK,VTL,4,20170101
AUSASIA,sweden,MAN,F,ASK,CY,2,20170101
AUSASIA,sweden,MAN,F,ASK,V.LY,5.4,20170101
AUSASIA,sweden,MAN,F,Yield,CY,6.1,20170101
AUSASIA,sweden,MAN,F,Yield,VTL,9,20170101
AUSASIA,sweden,MAN,F,LoadFactor,CY,66,20170101
AUSASIA,sweden,MAN,F,LoadFactor,VTL,1.36,20170101
AUSASIA,sweden,MAN,Y,Bookings,CY,0.05,20170101
AUSASIA,sweden,MAN,Y,Bookings,VTL(%),34,20170101
AUSASIA,sweden,MAN,Y,Bookings,TKT(%),92,20170101
AUSASIA,sweden,MAN,Y,Passenger,Forecast,0.04,20170101
AUSASIA,sweden,MAN,Y,Passenger,BGT,0.25,20170101
AUSASIA,sweden,MAN,Y,Passenger,VTB(%),3,20170101
AUSASIA,sweden,MAN,Y,Passenger,VTL(%),8,20170101
AUSASIA,sweden,MAN,Y,ATV,Forecast,312.6,20170101
AUSASIA,sweden,MAN,Y,ATV,BGT,324.3,20170101
AUSASIA,sweden,MAN,Y,ATV,VTB(%),16,20170101
AUSASIA,sweden,MAN,Y,ATV,VTL(%),5,20170101
AUSASIA,sweden,MAN,Y,Revenue,Forecast,135,20170101
AUSASIA,sweden,MAN,Y,Revenue,BGT,165.2,20170101
AUSASIA,sweden,MAN,Y,Revenue,VTB(%),15,20170101
AUSASIA,sweden,MAN,Y,Revenue,VTL(%),3,20170101
AUSASIA,sweden,MAN,Y,SAmarketShare(%),CY(%),4.26,20170101
AUSASIA,sweden,MAN,Y,SAmarketShare(%),VTL(pts),2.9,20170101
AUSASIA,sweden,MAN,Y,RASK,CY,2341,20170101
AUSASIA,sweden,MAN,Y,RASK,VTL,5,20170101
AUSASIA,sweden,MAN,Y,ASK,CY,3,20170101
AUSASIA,sweden,MAN,Y,ASK,V.LY,5.3,20170101
AUSASIA,sweden,MAN,Y,Yield,CY,6.3,20170101
AUSASIA,sweden,MAN,Y,Yield,VTL,7,20170101
AUSASIA,sweden,MAN,Y,LoadFactor,CY,68,20170101
AUSASIA,sweden,MAN,Y,LoadFactor,VTL,1.32,20170101
AUSASIA,sweden,MAN,J,Bookings,CY,0.22,20170101
AUSASIA,sweden,MAN,J,Bookings,VTL(%),12,20170101
AUSASIA,sweden,MAN,J,Bookings,TKT(%),94,20170101
AUSASIA,sweden,MAN,J,Passenger,Forecast,0.45,20170101
AUSASIA,sweden,MAN,J,Passenger,BGT,0.46,20170101
AUSASIA,sweden,MAN,J,Passenger,VTB(%),2,20170101
AUSASIA,sweden,MAN,J,Passenger,VTL(%),9,20170101
AUSASIA,sweden,MAN,J,ATV,Forecast,306.7,20170101
AUSASIA,sweden,MAN,J,ATV,BGT,348.9,20170101
AUSASIA,sweden,MAN,J,ATV,VTB(%),12,20170101
AUSASIA,sweden,MAN,J,ATV,VTL(%),7,20170101
AUSASIA,sweden,MAN,J,Revenue,Forecast,138,20170101
AUSASIA,sweden,MAN,J,Revenue,BGT,159.79,20170101
AUSASIA,sweden,MAN,J,Revenue,VTB(%),14,20170101
AUSASIA,sweden,MAN,J,Revenue,VTL(%),1,20170101
AUSASIA,sweden,MAN,J,SAmarketShare(%),CY(%),5.73,20170101
AUSASIA,sweden,MAN,J,SAmarketShare(%),VTL(pts),3.17,20170101
AUSASIA,sweden,MAN,J,RASK,CY,2645,20170101
AUSASIA,sweden,MAN,J,RASK,VTL,5,20170101
AUSASIA,sweden,MAN,J,ASK,CY,1,20170101
AUSASIA,sweden,MAN,J,ASK,V.LY,6.5,20170101
AUSASIA,sweden,MAN,J,Yield,CY,6.2,20170101
AUSASIA,sweden,MAN,J,Yield,VTL,10,20170101
AUSASIA,sweden,MAN,J,LoadFactor,CY,77,20170101
AUSASIA,sweden,MAN,J,LoadFactor,VTL,1.23,20170101
AUSASIA,sweden,BHX,F,Bookings,CY,0.22,20170101
AUSASIA,sweden,BHX,F,Bookings,VTL(%),12,20170101
AUSASIA,sweden,BHX,F,Bookings,TKT(%),94,20170101
AUSASIA,sweden,BHX,F,Passenger,Forecast,0.45,20170101
AUSASIA,sweden,BHX,F,Passenger,BGT,0.46,20170101
AUSASIA,sweden,BHX,F,Passenger,VTB(%),2,20170101
AUSASIA,sweden,BHX,F,Passenger,VTL(%),9,20170101
AUSASIA,sweden,BHX,F,ATV,Forecast,306.7,20170101
AUSASIA,sweden,BHX,F,ATV,BGT,348.9,20170101
AUSASIA,sweden,BHX,F,ATV,VTB(%),12,20170101
AUSASIA,sweden,BHX,F,ATV,VTL(%),7,20170101
AUSASIA,sweden,BHX,F,Revenue,Forecast,138,20170101
AUSASIA,sweden,BHX,F,Revenue,BGT,159.79,20170101
AUSASIA,sweden,BHX,F,Revenue,VTB(%),14,20170101
AUSASIA,sweden,BHX,F,Revenue,VTL(%),1,20170101
AUSASIA,sweden,BHX,F,SAmarketShare(%),CY(%),5.73,20170101
AUSASIA,sweden,BHX,F,SAmarketShare(%),VTL(pts),3.17,20170101
AUSASIA,sweden,BHX,F,RASK,CY,2645,20170101
AUSASIA,sweden,BHX,F,RASK,VTL,5,20170101
AUSASIA,sweden,BHX,F,ASK,CY,1,20170101
AUSASIA,sweden,BHX,F,ASK,V.LY,6.5,20170101
AUSASIA,sweden,BHX,F,Yield,CY,6.2,20170101
AUSASIA,sweden,BHX,F,Yield,VTL,10,20170101
AUSASIA,sweden,BHX,F,LoadFactor,CY,77,20170101
AUSASIA,sweden,BHX,F,LoadFactor,VTL,1.23,20170101
AUSASIA,sweden,BHX,J,Bookings,CY,0.21,20170101
AUSASIA,sweden,BHX,J,Bookings,VTL(%),24,20170101
AUSASIA,sweden,BHX,J,Bookings,TKT(%),96,20170101
AUSASIA,sweden,BHX,J,Passenger,Forecast,0.23,20170101
AUSASIA,sweden,BHX,J,Passenger,BGT,0.25,20170101
AUSASIA,sweden,BHX,J,Passenger,VTB(%),3,20170101
AUSASIA,sweden,BHX,J,Passenger,VTL(%),8,20170101
AUSASIA,sweden,BHX,J,ATV,Forecast,305.2,20170101
AUSASIA,sweden,BHX,J,ATV,BGT,371.5,20170101
AUSASIA,sweden,BHX,J,ATV,VTB(%),11,20170101
AUSASIA,sweden,BHX,J,ATV,VTL(%),6,20170101
AUSASIA,sweden,BHX,J,Revenue,Forecast,132,20170101
AUSASIA,sweden,BHX,J,Revenue,BGT,123.6,20170101
AUSASIA,sweden,BHX,J,Revenue,VTB(%),13,20170101
AUSASIA,sweden,BHX,J,Revenue,VTL(%),2,20170101
AUSASIA,sweden,BHX,J,SAmarketShare(%),CY(%),5.23,20170101
AUSASIA,sweden,BHX,J,SAmarketShare(%),VTL(pts),3.12,20170101
AUSASIA,sweden,BHX,J,RASK,CY,2465,20170101
AUSASIA,sweden,BHX,J,RASK,VTL,4,20170101
AUSASIA,sweden,BHX,J,ASK,CY,2,20170101
AUSASIA,sweden,BHX,J,ASK,V.LY,6.2,20170101
AUSASIA,sweden,BHX,J,Yield,CY,6.3,20170101
AUSASIA,sweden,BHX,J,Yield,VTL,9,20170101
AUSASIA,sweden,BHX,J,LoadFactor,CY,86,20170101
AUSASIA,sweden,BHX,J,LoadFactor,VTL,1.23,20170101
AUSASIA,sweden,BHX,Y,Bookings,CY,0.23,20170101
AUSASIA,sweden,BHX,Y,Bookings,VTL(%),45,20170101
AUSASIA,sweden,BHX,Y,Bookings,TKT(%),88,20170101
AUSASIA,sweden,BHX,Y,Passenger,Forecast,0.32,20170101
AUSASIA,sweden,BHX,Y,Passenger,BGT,0.36,20170101
AUSASIA,sweden,BHX,Y,Passenger,VTB(%),7,20170101
AUSASIA,sweden,BHX,Y,Passenger,VTL(%),7,20170101
AUSASIA,sweden,BHX,Y,ATV,Forecast,312.5,20170101
AUSASIA,sweden,BHX,Y,ATV,BGT,359.6,20170101
AUSASIA,sweden,BHX,Y,ATV,VTB(%),9,20170101
AUSASIA,sweden,BHX,Y,ATV,VTL(%),5,20170101
AUSASIA,sweden,BHX,Y,Revenue,Forecast,135,20170101
AUSASIA,sweden,BHX,Y,Revenue,BGT,154.3,20170101
AUSASIA,sweden,BHX,Y,Revenue,VTB(%),12,20170101
AUSASIA,sweden,BHX,Y,Revenue,VTL(%),4,20170101
AUSASIA,sweden,BHX,Y,SAmarketShare(%),CY(%),5.36,20170101
AUSASIA,sweden,BHX,Y,SAmarketShare(%),VTL(pts),3.63,20170101
AUSASIA,sweden,BHX,Y,RASK,CY,2456,20170101
AUSASIA,sweden,BHX,Y,RASK,VTL,5,20170101
AUSASIA,sweden,BHX,Y,ASK,CY,3,20170101
AUSASIA,sweden,BHX,Y,ASK,V.LY,6.5,20170101
AUSASIA,sweden,BHX,Y,Yield,CY,6.6,20170101
AUSASIA,sweden,BHX,Y,Yield,VTL,8,20170101
AUSASIA,sweden,BHX,Y,LoadFactor,CY,75,20170101
AUSASIA,sweden,BHX,Y,LoadFactor,VTL,1.26,20170101
NORASIA,China,LHR,F,Bookings,CY,0.22,20170101
NORASIA,China,LHR,F,Bookings,VTL(%),12,20170101
NORASIA,China,LHR,F,Bookings,TKT(%),94,20170101
NORASIA,China,LHR,F,Passenger,Forecast,0.45,20170101
NORASIA,China,LHR,F,Passenger,BGT,0.46,20170101
NORASIA,China,LHR,F,Passenger,VTB(%),2,20170101
NORASIA,China,LHR,F,Passenger,VTL(%),9,20170101
NORASIA,China,LHR,F,ATV,Forecast,306.7,20170101
NORASIA,China,LHR,F,ATV,BGT,348.9,20170101
NORASIA,China,LHR,F,ATV,VTB(%),12,20170101
NORASIA,China,LHR,F,ATV,VTL(%),7,20170101
NORASIA,China,LHR,F,Revenue,Forecast,138,20170101
NORASIA,China,LHR,F,Revenue,BGT,159.79,20170101
NORASIA,China,LHR,F,Revenue,VTB(%),14,20170101
NORASIA,China,LHR,F,Revenue,VTL(%),1,20170101
NORASIA,China,LHR,F,SAmarketShare(%),CY(%),5.73,20170101
NORASIA,China,LHR,F,SAmarketShare(%),VTL(pts),3.17,20170101
NORASIA,China,LHR,F,RASK,CY,2645,20170101
NORASIA,China,LHR,F,RASK,VTL,5,20170101
NORASIA,China,LHR,F,ASK,CY,1,20170101
NORASIA,China,LHR,F,ASK,V.LY,6.5,20170101
NORASIA,China,LHR,F,Yield,CY,6.2,20170101
NORASIA,China,LHR,F,Yield,VTL,10,20170101
NORASIA,China,LHR,F,LoadFactor,CY,77,20170101
NORASIA,China,LHR,F,LoadFactor,VTL,1.23,20170101
NORASIA,China,LHR,J,Bookings,CY,0.21,20170101
NORASIA,China,LHR,J,Bookings,VTL(%),24,20170101
NORASIA,China,LHR,J,Bookings,TKT(%),96,20170101
NORASIA,China,LHR,J,Passenger,Forecast,0.23,20170101
NORASIA,China,LHR,J,Passenger,BGT,0.25,20170101
NORASIA,China,LHR,J,Passenger,VTB(%),3,20170101
NORASIA,China,LHR,J,Passenger,VTL(%),8,20170101
NORASIA,China,LHR,J,ATV,Forecast,305.2,20170101
NORASIA,China,LHR,J,ATV,BGT,371.5,20170101
NORASIA,China,LHR,J,ATV,VTB(%),11,20170101
NORASIA,China,LHR,J,ATV,VTL(%),6,20170101
NORASIA,China,LHR,J,Revenue,Forecast,132,20170101
NORASIA,China,LHR,J,Revenue,BGT,123.6,20170101
NORASIA,China,LHR,J,Revenue,VTB(%),13,20170101
NORASIA,China,LHR,J,Revenue,VTL(%),2,20170101
NORASIA,China,LHR,J,SAmarketShare(%),CY(%),5.23,20170101
NORASIA,China,LHR,J,SAmarketShare(%),VTL(pts),3.12,20170101
NORASIA,China,LHR,J,RASK,CY,2465,20170101
NORASIA,China,LHR,J,RASK,VTL,4,20170101
NORASIA,China,LHR,J,ASK,CY,2,20170101
NORASIA,China,LHR,J,ASK,V.LY,6.2,20170101
NORASIA,China,LHR,J,Yield,CY,6.3,20170101
NORASIA,China,LHR,J,Yield,VTL,9,20170101
NORASIA,China,LHR,J,LoadFactor,CY,86,20170101
NORASIA,China,LHR,J,LoadFactor,VTL,1.23,20170101
NORASIA,China,LHR,Y,Bookings,CY,0.23,20170101
NORASIA,China,LHR,Y,Bookings,VTL(%),45,20170101
NORASIA,China,LHR,Y,Bookings,TKT(%),88,20170101
NORASIA,China,LHR,Y,Passenger,Forecast,0.32,20170101
NORASIA,China,LHR,Y,Passenger,BGT,0.36,20170101
NORASIA,China,LHR,Y,Passenger,VTB(%),7,20170101
NORASIA,China,LHR,Y,Passenger,VTL(%),7,20170101
NORASIA,China,LHR,Y,ATV,Forecast,312.5,20170101
NORASIA,China,LHR,Y,ATV,BGT,359.6,20170101
NORASIA,China,LHR,Y,ATV,VTB(%),9,20170101
NORASIA,China,LHR,Y,ATV,VTL(%),5,20170101
NORASIA,China,LHR,Y,Revenue,Forecast,135,20170101
NORASIA,China,LHR,Y,Revenue,BGT,154.3,20170101
NORASIA,China,LHR,Y,Revenue,VTB(%),12,20170101
NORASIA,China,LHR,Y,Revenue,VTL(%),4,20170101
NORASIA,China,LHR,Y,SAmarketShare(%),CY(%),5.36,20170101
NORASIA,China,LHR,Y,SAmarketShare(%),VTL(pts),3.63,20170101
NORASIA,China,LHR,Y,RASK,CY,2456,20170101
NORASIA,China,LHR,Y,RASK,VTL,5,20170101
NORASIA,China,LHR,Y,ASK,CY,3,20170101
NORASIA,China,LHR,Y,ASK,V.LY,6.5,20170101
NORASIA,China,LHR,Y,Yield,CY,6.6,20170101
NORASIA,China,LHR,Y,Yield,VTL,8,20170101
NORASIA,China,LHR,Y,LoadFactor,CY,75,20170101
NORASIA,China,LHR,Y,LoadFactor,VTL,1.26,20170101
NORASIA,China,MAN,F,Bookings,CY,0.15,20170101
NORASIA,China,MAN,F,Bookings,VTL(%),23,20170101
NORASIA,China,MAN,F,Bookings,TKT(%),68,20170101
NORASIA,China,MAN,F,Passenger,Forecast,0.42,20170101
NORASIA,China,MAN,F,Passenger,BGT,0.25,20170101
NORASIA,China,MAN,F,Passenger,VTB(%),5,20170101
NORASIA,China,MAN,F,Passenger,VTL(%),5,20170101
NORASIA,China,MAN,F,ATV,Forecast,302.6,20170101
NORASIA,China,MAN,F,ATV,BGT,333.6,20170101
NORASIA,China,MAN,F,ATV,VTB(%),11,20170101
NORASIA,China,MAN,F,ATV,VTL(%),8,20170101
NORASIA,China,MAN,F,Revenue,Forecast,123,20170101
NORASIA,China,MAN,F,Revenue,BGT,145.3,20170101
NORASIA,China,MAN,F,Revenue,VTB(%),11,20170101
NORASIA,China,MAN,F,Revenue,VTL(%),5,20170101
NORASIA,China,MAN,F,SAmarketShare(%),CY(%),5.49,20170101
NORASIA,China,MAN,F,SAmarketShare(%),VTL(pts),3.56,20170101
NORASIA,China,MAN,F,RASK,CY,2364,20170101
NORASIA,China,MAN,F,RASK,VTL,4,20170101
NORASIA,China,MAN,F,ASK,CY,3,20170101
NORASIA,China,MAN,F,ASK,V.LY,6.5,20170101
NORASIA,China,MAN,F,Yield,CY,6.2,20170101
NORASIA,China,MAN,F,Yield,VTL,7,20170101
NORASIA,China,MAN,F,LoadFactor,CY,56,20170101
NORASIA,China,MAN,F,LoadFactor,VTL,1.2,20170101
NORASIA,China,MAN,Y,Bookings,CY,0.18,20170101
NORASIA,China,MAN,Y,Bookings,VTL(%),26,20170101
NORASIA,China,MAN,Y,Bookings,TKT(%),78,20170101
NORASIA,China,MAN,Y,Passenger,Forecast,0.32,20170101
NORASIA,China,MAN,Y,Passenger,BGT,0.36,20170101
NORASIA,China,MAN,Y,Passenger,VTB(%),4,20170101
NORASIA,China,MAN,Y,Passenger,VTL(%),7,20170101
NORASIA,China,MAN,Y,ATV,Forecast,303.6,20170101
NORASIA,China,MAN,Y,ATV,BGT,315.6,20170101
NORASIA,China,MAN,Y,ATV,VTB(%),13,20170101
NORASIA,China,MAN,Y,ATV,VTL(%),4,20170101
NORASIA,China,MAN,Y,Revenue,Forecast,121,20170101
NORASIA,China,MAN,Y,Revenue,BGT,175.3,20170101
NORASIA,China,MAN,Y,Revenue,VTB(%),13,20170101
NORASIA,China,MAN,Y,Revenue,VTL(%),4,20170101
NORASIA,China,MAN,Y,SAmarketShare(%),CY(%),5.49,20170101
NORASIA,China,MAN,Y,SAmarketShare(%),VTL(pts),2.16,20170101
NORASIA,China,MAN,Y,RASK,CY,2351,20170101
NORASIA,China,MAN,Y,RASK,VTL,4,20170101
NORASIA,China,MAN,Y,ASK,CY,2,20170101
NORASIA,China,MAN,Y,ASK,V.LY,5.4,20170101
NORASIA,China,MAN,Y,Yield,CY,6.1,20170101
NORASIA,China,MAN,Y,Yield,VTL,9,20170101
NORASIA,China,MAN,Y,LoadFactor,CY,66,20170101
NORASIA,China,MAN,Y,LoadFactor,VTL,1.36,20170101
